id;neighbourhood_cleansed;neighbourhood_group_cleansed;latitude;longitude;property_type;room_type;accommodates;bathrooms;bathrooms_text;bedrooms;beds;amenities;instant_bookable;price
21390951;Hostafrancs;Sants-Montjuïc;41.374352;2.143439;Entire rental unit;Entire home/apt;4;1.0;1 bath;2.0;3.0;"[""Pack \u2019n play/Travel crib"", ""Coffee maker"", ""Refrigerator"", ""Free washer \u2013 In unit"", ""Hangers"", ""Iron"", ""Noise decibel monitors on property"", ""Body soap"", ""Lockbox"", ""Babysitter recommendations"", ""TV"", ""Patio or balcony"", ""Microwave"", ""Crib - available upon request"", ""Kitchen"", ""Self check-in"", ""Cooking basics"", ""Bed linens"", ""Stove"", ""Drying rack for clothing"", ""Toaster"", ""High chair"", ""Dishes and silverware"", ""Wifi"", ""Wine glasses"", ""Freezer"", ""Central heating"", ""Safe"", ""Baby bath - available upon request"", ""Dishwasher"", ""Essentials"", ""Central air conditioning"", ""Hot water"", ""Exterior security cameras on property"", ""Hot water kettle"", ""Paid parking off premises"", ""Shampoo"", ""Hair dryer"", ""Clothing storage: closet""]";t;80.0
52682974;Sants;Sants-Montjuïc;41.37477;2.13237;Private room in rental unit;Private room;1;1.0;1 private bath;1.0;;"[""Heating"", ""TV"", ""Air conditioning"", ""Lock on bedroom door"", ""Kitchen"", ""Essentials"", ""Dedicated workspace"", ""Hangers"", ""Iron"", ""Wifi"", ""Washer"", ""Cooking basics"", ""Elevator""]";f;38.0
38768158;Diagonal Mar i el Front Marítim del Poblenou;Sant Martí;41.40497;2.20935;Entire rental unit;Entire home/apt;6;2.0;2 baths;2.0;4.0;"[""Coffee maker"", ""Shampoo"", ""Smoke alarm"", ""Long term stays allowed"", ""Refrigerator"", ""Hangers"", ""Iron"", ""Sun loungers"", ""Lockbox"", ""Shared patio or balcony"", ""Microwave"", ""Crib - available upon request"", ""Kitchen"", ""Bathtub"", ""Self check-in"", ""Cleaning products"", ""Outdoor shower"", ""Cooking basics"", ""Bed linens"", ""Heating"", ""Stove"", ""Oven"", ""Baking sheet"", ""TV with standard cable"", ""Air conditioning"", ""Drying rack for clothing"", ""Outdoor dining area"", ""Dining table"", ""Beach access \u2013 Beachfront"", ""Dishes and silverware"", ""Wifi"", ""Wine glasses"", ""Outdoor furniture"", ""Shower gel"", ""Carbon monoxide alarm"", ""Freezer"", ""Bidet"", ""Clothing storage"", ""High chair - available upon request"", ""Dishwasher"", ""Essentials"", ""Hot water kettle"", ""Hot water"", ""Washer"", ""Hair dryer"", ""Toaster"", ""Elevator""]";t;500.0
1,10727E+18;la Nova Esquerra de l'Eixample;Eixample;41.38396;2.14487;Private room in rental unit;Private room;2;1.0;1 shared bath;1.0;1.0;"[""Coffee maker"", ""Long term stays allowed"", ""Host greets you"", ""Refrigerator"", ""Hangers"", ""Iron"", ""Body soap"", ""Luggage dropoff allowed"", ""Microwave"", ""Kitchen"", ""Cleaning products"", ""Coffee"", ""Cooking basics"", ""Bed linens"", ""Stove"", ""Portable air conditioning"", ""Portable fans"", ""Dishes and silverware"", ""Wifi"", ""Shower gel"", ""Clothing storage"", ""Lock on bedroom door"", ""Hot water kettle"", ""Essentials"", ""Dedicated workspace"", ""Hot water"", ""Exterior security cameras on property"", ""Shampoo"", ""Hair dryer"", ""Elevator""]";t;99.0
25284158;la Sagrada Família;Eixample;41.4053;2.17145;Entire rental unit;Entire home/apt;5;0.0;0 baths;2.0;2.0;"[""Coffee maker"", ""Shampoo"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Bathtub"", ""Smoking allowed"", ""Paid parking off premises"", ""Heating"", ""Long term stays allowed"", ""Air conditioning"", ""Outlet covers"", ""Hot water"", ""Pack \u2019n play/Travel crib"", ""Pets allowed"", ""Babysitter recommendations"", ""TV with standard cable"", ""Iron"", ""Bed linens"", ""Fast wifi \u2013 199 Mbps"", ""Changing table"", ""Table corner guards"", ""Dryer"", ""Dishwasher"", ""Paid parking on premises"", ""Dishes and silverware"", ""Smoke alarm"", ""Beach essentials"", ""Fire extinguisher"", ""Exterior security cameras on property"", ""Cooking basics"", ""Crib"", ""Room-darkening shades"", ""Washer"", ""Microwave"", ""Essentials"", ""Kitchen"", ""Elevator"", ""Hair dryer"", ""Hangers"", ""Extra pillows and blankets"", ""Children\u2019s dinnerware"", ""High chair""]";t;60.0
1,1766E+18;Sant Gervasi - Galvany;Sarrià-Sant Gervasi;41.39323674186558;2.144908232311428;Entire rental unit;Entire home/apt;1;1.0;1 bath;2.0;2.0;"[""Dishwasher"", ""TV"", ""Wifi"", ""Dishes and silverware"", ""Refrigerator"", ""Microwave"", ""Kitchen"", ""Host greets you"", ""Stove"", ""Hair dryer"", ""Toaster"", ""Air conditioning"", ""Oven"", ""Hot water""]";t;218.0
6,65797E+17;la Dreta de l'Eixample;Eixample;41.38913670000001;2.1743841;Entire rental unit;Entire home/apt;4;2.0;2 baths;2.0;3.0;"[""Patio or balcony"", ""Coffee maker"", ""Refrigerator"", ""Drying rack for clothing"", ""Heating"", ""Hot water"", ""Pack \u2019n play/Travel crib"", ""Smart lock"", ""Iron"", ""Self check-in"", ""Oven"", ""Dryer"", ""Dishwasher"", ""TV"", ""Wifi"", ""Dishes and silverware"", ""Wine glasses"", ""Hot water kettle"", ""Cooking basics"", ""Crib"", ""Freezer"", ""Washer"", ""Microwave"", ""Noise decibel monitors on property"", ""Kitchen"", ""Elevator"", ""Hair dryer"", ""Toaster"", ""Hangers"", ""Air conditioning"", ""Essentials""]";f;234.0
1,27894E+18;Sants;Sants-Montjuïc;41.37831;2.13628;Entire rental unit;Entire home/apt;2;1.0;1 bath;1.0;1.0;"[""Dedicated workspace"", ""Coffee maker"", ""Shampoo"", ""Refrigerator"", ""Drying rack for clothing"", ""Heating"", ""Hot water"", ""Pets allowed"", ""Iron"", ""Bed linens"", ""Oven"", ""TV"", ""Wifi"", ""Dishes and silverware"", ""Wine glasses"", ""Stove"", ""Hot water kettle"", ""Cooking basics"", ""Clothing storage"", ""Freezer"", ""Dining table"", ""Cleaning products"", ""Washer"", ""Microwave"", ""Kitchen"", ""Hair dryer"", ""Toaster"", ""Hangers"", ""Air conditioning"", ""Essentials"", ""Shower gel""]";t;171.0
8,91053E+17;l'Antiga Esquerra de l'Eixample;Eixample;41.38955;2.15793;Private room in rental unit;Private room;1;0.0;0 shared baths;1.0;1.0;"[""Patio or balcony"", ""Dedicated workspace"", ""Coffee maker"", ""Refrigerator"", ""Drying rack for clothing"", ""Heating"", ""Long term stays allowed"", ""Hot water"", ""Smart lock"", ""Iron"", ""Bed linens"", ""Self check-in"", ""Single level home"", ""Oven"", ""Dryer"", ""Dishwasher"", ""TV"", ""Wifi"", ""Dishes and silverware"", ""Stove"", ""Hot water kettle"", ""Cooking basics"", ""Clothing storage"", ""Freezer"", ""Cleaning products"", ""Room-darkening shades"", ""Washer"", ""Microwave"", ""Kitchen"", ""Elevator"", ""Air conditioning"", ""Essentials""]";t;58.0
23931327;Sant Gervasi - Galvany;Sarrià-Sant Gervasi;41.39434;2.14718;Room in boutique hotel;Private room;2;;1 shared bath;;;"[""TV"", ""Wifi"", ""Elevator"", ""Hair dryer"", ""Courtyard view"", ""Exterior security cameras on property"", ""Hangers"", ""Central air conditioning""]";t;119.0
1,25919E+18;Diagonal Mar i el Front Marítim del Poblenou;Sant Martí;41.40469;2.21432;Entire rental unit;Entire home/apt;6;2.0;2 baths;2.0;2.0;"[""Coffee maker"", ""HDTV with Netflix"", ""Exercise equipment: elliptical, free weights, stationary bike, treadmill, yoga mat, workout bench, rowing"", ""Refrigerator"", ""Free washer \u2013 In unit"", ""Room-darkening shades"", ""Hangers"", ""Iron"", ""Noise decibel monitors on property"", ""Free parking garage on premises \u2013 1 space"", ""Microwave"", ""Crib - available upon request"", ""Kitchen"", ""Self check-in"", ""Coffee"", ""Outdoor shower"", ""Keypad"", ""Cooking basics"", ""Bed linens"", ""Stove"", ""Oven"", ""Extra pillows and blankets"", ""Fast wifi \u2013 448 Mbps"", ""Dishes and silverware"", ""Wine glasses"", ""Freezer"", ""Central heating"", ""Pool table"", ""Clothing storage"", ""Shared pool - available seasonally"", ""Dishwasher"", ""Essentials"", ""Central air conditioning"", ""Exterior security cameras on property"", ""Hot water kettle"", ""Toaster""]";t;200.0
1,01086E+18;Sant Antoni;Eixample;41.37828;2.15536;Private room in rental unit;Private room;2;1.0;1 bath;1.0;1.0;"[""Safe"", ""Extra pillows and blankets"", ""Dedicated workspace"", ""Coffee maker"", ""Conditioner"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Host greets you"", ""Lock on bedroom door"", ""Long term stays allowed"", ""Mini fridge"", ""Hot water"", ""Cleaning available during stay"", ""Oven"", ""Dishwasher"", ""TV"", ""Wifi"", ""Luggage dropoff allowed"", ""Dishes and silverware"", ""Smoke alarm"", ""Wine glasses"", ""First aid kit"", ""Fire extinguisher"", ""Stove"", ""Central heating"", ""Coffee"", ""Clothing storage"", ""Freezer"", ""Microwave"", ""Kitchen"", ""Hair dryer"", ""Toaster"", ""Hangers"", ""Body soap"", ""Air conditioning"", ""Essentials"", ""Shower gel""]";t;99.0
7,52956E+17;el Raval;Ciutat Vella;41.38172808534066;2.164186233611804;Private room in rental unit;Private room;2;1.0;1 private bath;1.0;1.0;"[""Mosquito net"", ""Carbon monoxide alarm"", ""Long term stays allowed"", ""Mini fridge"", ""Blanca shampoo"", ""Hot water"", ""Laundromat nearby"", ""Heating - split type ductless system"", ""Iron"", ""Bed linens"", ""Wifi"", ""Luggage dropoff allowed"", ""Smoke alarm"", ""Paid parking lot off premises"", ""Fire extinguisher"", ""Exterior security cameras on property"", ""Hot water kettle"", ""Dining table"", ""Hair dryer"", ""Private entrance"", ""Hangers"", ""AC - split type ductless system"", ""Clothing storage: wardrobe"", ""Extra pillows and blankets"", ""Essentials"", ""Shower gel""]";t;65.0
1,35939E+18;la Sagrada Família;Eixample;41.40578585345597;2.177904027515048;Entire rental unit;Entire home/apt;6;2.0;2 baths;3.0;4.0;"[""Coffee maker"", ""Refrigerator"", ""Heating"", ""Hot water"", ""Iron"", ""Bed linens"", ""Oven"", ""Dishwasher"", ""TV"", ""Wifi"", ""Dishes and silverware"", ""Stove"", ""Freezer"", ""Washer"", ""Paid crib - available upon request"", ""Microwave"", ""Kitchen"", ""Elevator"", ""Hair dryer"", ""Air conditioning""]";t;310.0
1,28246E+18;Sant Gervasi - la Bonanova;Sarrià-Sant Gervasi;41.4031185;2.1378506;Private room in rental unit;Private room;1;3.0;3 shared baths;1.0;1.0;"[""Heating"", ""TV"", ""Air conditioning"", ""Lock on bedroom door"", ""Kitchen"", ""Dedicated workspace"", ""Hot water"", ""Wifi"", ""Washer""]";f;310.0
10027256;la Prosperitat;Nou Barris;41.43951;2.17662;Private room in rental unit;Private room;2;1.0;1 shared bath;1.0;2.0;"[""Long term stays allowed"", ""Smoke alarm"", ""Host greets you"", ""Paid washer \u2013 In unit"", ""32 inch HDTV with standard cable, Amazon Prime Video, Disney+, Netflix"", ""Refrigerator"", ""Hangers"", ""Iron"", ""Laundromat nearby"", ""Microwave"", ""Kitchen"", ""Portable heater"", ""Bathtub"", ""Cleaning products"", ""Coffee"", ""Cooking basics"", ""Bed linens"", ""Mercadona body soap"", ""Extra pillows and blankets"", ""Window AC unit"", ""Portable air conditioning"", ""Drying rack for clothing"", ""Coffee maker: Nespresso"", ""Portable fans"", ""Toaster"", ""Dining table"", ""Dishes and silverware"", ""Wifi"", ""LG gas stove"", ""Courtyard view"", ""Shower gel"", ""Carbon monoxide alarm"", ""Freezer"", ""Hot water kettle"", ""Essentials"", ""Dedicated workspace"", ""Hot water"", ""Free street parking"", ""Hair dryer"", ""Clothing storage: closet""]";f;43.0
7515229;el Poble Sec;Sants-Montjuïc;41.37419;2.15773;Private room in home;Private room;2;;2 baths;;;"[""Dryer"", ""TV"", ""Wifi"", ""Washer"", ""First aid kit"", ""Kitchen"", ""Elevator"", ""Heating"", ""Air conditioning"", ""Essentials""]";f;30.0
13858043;el Guinardó;Horta-Guinardó;41.4243;2.1726;Entire rental unit;Entire home/apt;6;1.5;1.5 baths;4.0;5.0;"[""Patio or balcony"", ""Dedicated workspace"", ""Coffee maker"", ""Refrigerator"", ""Host greets you"", ""Drying rack for clothing"", ""Paid parking off premises"", ""Heating"", ""Long term stays allowed"", ""Hot water"", ""Iron"", ""Bed linens"", ""Oven"", ""Dryer"", ""Dishwasher"", ""TV"", ""Wifi"", ""Dishes and silverware"", ""Stove"", ""Hot water kettle"", ""Cooking basics"", ""Clothing storage"", ""Free street parking"", ""Dining table"", ""Cleaning products"", ""Room-darkening shades"", ""Washer"", ""Microwave"", ""Kitchen"", ""Hair dryer"", ""Toaster"", ""Hangers"", ""Ethernet connection"", ""Air conditioning"", ""Essentials""]";f;220.0
1,11213E+18;les Corts;Les Corts;41.38993364925145;2.13986063632762;Entire rental unit;Entire home/apt;3;;1 bath;2.0;;"[""Dishwasher"", ""Wifi"", ""Washer"", ""TV with standard cable"", ""Iron"", ""Bed linens"", ""Microwave"", ""Host greets you"", ""Elevator"", ""Toaster"", ""Heating"", ""Air conditioning"", ""Oven""]";f;112.0
1,36252E+18;el Fort Pienc;Eixample;41.39975;2.17447;Entire rental unit;Entire home/apt;5;1.0;1 bath;2.0;2.0;"[""Patio or balcony"", ""Ceiling fan"", ""Blender"", ""Coffee maker"", ""Shampoo"", ""Carbon monoxide alarm"", ""Bathtub"", ""Drying rack for clothing"", ""Long term stays allowed"", ""Hot water"", ""Breakfast"", ""Iron"", ""Portable fans"", ""Oven"", ""TV"", ""Wifi"", ""Dishes and silverware"", ""Smoke alarm"", ""Wine glasses"", ""First aid kit"", ""Fire extinguisher"", ""Cooking basics"", ""Coffee"", ""Clothing storage"", ""Freezer"", ""Dining table"", ""Cleaning products"", ""Washer"", ""Housekeeping - available at extra cost"", ""Microwave"", ""Kitchen"", ""Elevator"", ""Hair dryer"", ""Toaster"", ""Hangers"", ""Body soap"", ""Outdoor dining area"", ""Extra pillows and blankets"", ""Essentials"", ""Shower gel""]";f;300.0
811918;la Maternitat i Sant Ramon;Les Corts;41.3779;2.11991;Entire rental unit;Entire home/apt;2;1.0;1 bath;1.0;2.0;"[""Coffee maker"", ""Long term stays allowed"", ""Smoke alarm"", ""Fire extinguisher"", ""Refrigerator"", ""Room-darkening shades"", ""Hangers"", ""Iron"", ""Dryer"", ""Sun loungers"", ""Luggage dropoff allowed"", ""Babysitter recommendations"", ""TV"", ""Patio or balcony"", ""Microwave"", ""Kitchen"", ""Self check-in"", ""Cleaning products"", ""Keypad"", ""Ceiling fan"", ""Cooking basics"", ""Bed linens"", ""Heating"", ""Stove"", ""Extra pillows and blankets"", ""First aid kit"", ""Air conditioning"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Wifi"", ""Wine glasses"", ""Outdoor furniture"", ""Carbon monoxide alarm"", ""Freezer"", ""Hot water kettle"", ""Essentials"", ""Dedicated workspace"", ""Hot water"", ""Paid parking off premises"", ""Washer"", ""Hair dryer"", ""Clothing storage: closet"", ""Elevator""]";t;60.0
19139267;Sant Pere, Santa Caterina i la Ribera;Ciutat Vella;41.39037;2.18805;Private room in rental unit;Private room;2;;1 shared bath;3.0;;"[""Shampoo"", ""TV"", ""Wifi"", ""Kitchen"", ""Host greets you"", ""Elevator"", ""Hair dryer"", ""Private entrance"", ""Hangers"", ""Paid parking off premises"", ""Essentials"", ""Hot water"", ""Free street parking""]";f;67.0
48781697;la Dreta de l'Eixample;Eixample;41.39646;2.17666;Private room in rental unit;Private room;1;2.0;2 shared baths;1.0;1.0;"[""Dedicated workspace"", ""Refrigerator"", ""Lock on bedroom door"", ""Heating"", ""Long term stays allowed"", ""Hot water"", ""Iron"", ""Bed linens"", ""Oven"", ""Wifi"", ""Dishes and silverware"", ""Courtyard view"", ""Cooking basics"", ""Clothing storage"", ""Room-darkening shades"", ""Microwave"", ""Kitchen"", ""Elevator"", ""Hair dryer"", ""Electric stove"", ""Hangers"", ""Extra pillows and blankets""]";f;25.0
9,95345E+17;la Nova Esquerra de l'Eixample;Eixample;41.3848602;2.1508433;Entire rental unit;Entire home/apt;5;2.0;2 baths;3.0;3.0;"[""Patio or balcony"", ""Shampoo"", ""Refrigerator"", ""Heating"", ""Long term stays allowed"", ""Hot water"", ""Pets allowed"", ""Iron"", ""Bed linens"", ""Self check-in"", ""Washer \u2013\u00a0In unit"", ""Oven"", ""TV"", ""Wifi"", ""Cooking basics"", ""Crib"", ""Microwave"", ""Kitchen"", ""Elevator"", ""Hair dryer"", ""Private entrance"", ""Lockbox"", ""Hangers"", ""Air conditioning"", ""Essentials"", ""High chair""]";t;158.0
1,30925E+18;Sant Pere, Santa Caterina i la Ribera;Ciutat Vella;41.38670073012318;2.175579283874772;Entire rental unit;Entire home/apt;6;2.0;2 baths;3.0;4.0;"[""Long term stays allowed"", ""Smoke alarm"", ""Refrigerator"", ""Free washer \u2013 In unit"", ""Hangers"", ""Iron"", ""Luggage dropoff allowed"", ""TV"", ""Patio or balcony"", ""Crib - available upon request"", ""Kitchen"", ""Self check-in"", ""Coffee"", ""Bed linens"", ""Heating"", ""Stove"", ""Oven"", ""Air conditioning"", ""Coffee maker: espresso machine, Nespresso"", ""Smart lock"", ""Dishes and silverware"", ""Wifi"", ""Wine glasses"", ""Outdoor furniture"", ""Safe"", ""High chair - available upon request"", ""Hot water kettle"", ""Essentials"", ""Dedicated workspace"", ""Hot water"", ""Paid parking off premises"", ""Shampoo"", ""Hair dryer"", ""Toaster"", ""Elevator""]";t;210.0
6176958;la Dreta de l'Eixample;Eixample;41.38947;2.16895;Entire rental unit;Entire home/apt;4;1.0;1 bath;1.0;1.0;"[""Safe"", ""Dedicated workspace"", ""Shampoo"", ""Refrigerator"", ""Bathtub"", ""Heating"", ""Long term stays allowed"", ""Air conditioning"", ""Hot water"", ""TV with standard cable"", ""Smart lock"", ""Iron"", ""Bed linens"", ""Self check-in"", ""Oven"", ""Wifi"", ""Dishes and silverware"", ""Smoke alarm"", ""Stove"", ""Exterior security cameras on property"", ""Hot water kettle"", ""Microwave"", ""Kitchen"", ""Coffee maker: espresso machine, Nespresso"", ""Elevator"", ""Hair dryer"", ""Toaster"", ""Private entrance"", ""Hangers"", ""Free washer \u2013 In unit"", ""Essentials""]";t;108.0
1,11646E+18;el Poble Sec;Sants-Montjuïc;41.3715125;2.1659197;Entire rental unit;Entire home/apt;4;1.0;1 bath;2.0;3.0;"[""Shampoo"", ""TV"", ""Washer"", ""Wifi"", ""Pets allowed"", ""Smart lock"", ""Iron"", ""Self check-in"", ""Elevator"", ""Hair dryer"", ""AC - split type ductless system""]";t;60.0
41041947;Sant Gervasi - Galvany;Sarrià-Sant Gervasi;41.40392;2.14009;Entire rental unit;Entire home/apt;4;2.0;2 baths;2.0;3.0;"[""Long term stays allowed"", ""Paid pack \u2019n play/travel crib - available upon request"", ""Fast wifi \u2013 210 Mbps"", ""Refrigerator"", ""Free washer \u2013 In unit"", ""Heating - split type ductless system"", ""Hangers"", ""Iron"", ""Body soap"", ""Laundromat nearby"", ""Microwave"", ""Kitchen"", ""Self check-in"", ""Cleaning products"", ""Coffee"", ""Cooking basics"", ""Bed linens"", ""Free dryer \u2013 In unit"", ""Ethernet connection"", ""AC - split type ductless system"", ""Oven"", ""Coffee maker: Nespresso"", ""Dining table"", ""Smart lock"", ""Dishes and silverware"", ""Wine glasses"", ""Shower gel"", ""Freezer"", ""Paid parking lot off premises"", ""Dishwasher"", ""Essentials"", ""Paid folding or convertible high chair - available upon request"", ""Hot water"", ""Hot water kettle"", ""HDTV with Netflix, standard cable"", ""Clothing storage: closet and dresser"", ""Induction stove"", ""Hair dryer"", ""Toaster"", ""Elevator""]";t;280.0
8,06997E+17;Sant Pere, Santa Caterina i la Ribera;Ciutat Vella;41.3823428;2.1816321;Entire rental unit;Entire home/apt;4;;2 baths;2.0;;"[""Patio or balcony"", ""Shampoo"", ""Refrigerator"", ""Dryer \u2013\u00a0In unit"", ""Heating"", ""Long term stays allowed"", ""Hot water"", ""Pets allowed"", ""Iron"", ""Bed linens"", ""Self check-in"", ""Washer \u2013\u00a0In unit"", ""Oven"", ""Dishwasher"", ""TV"", ""Wifi"", ""Cooking basics"", ""Crib"", ""Microwave"", ""Kitchen"", ""Elevator"", ""Hair dryer"", ""Private entrance"", ""Lockbox"", ""Hangers"", ""Air conditioning"", ""Essentials"", ""High chair""]";t;127.0
